interval_id,scenario_id,start_min,end_min,duration_s,inlet_id,drain_node_id,drain_id,road_id,surface_row,surface_col,arrival_volume_m3,potential_inflow_q_m3s,entry_capacity_m3s,entry_capacity_source,entry_capacity_is_observed,coupling_method
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00112,RN_DNODE_00304,RN_DRAIN_00130,RN_ROAD_00547,80,98,70.53750228881836,0.039187501271565756,1.0620185911123488,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00114,RN_DNODE_00314,RN_DRAIN_00441,RN_ROAD_00033,105,99,72.67500305175781,0.040375001695421006,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00115,RN_DNODE_00315,RN_DRAIN_00429,RN_ROAD_00033,104,99,36.337501525878906,0.020187500847710503,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00118,RN_DNODE_00318,RN_DRAIN_00194,RN_ROAD_00347,85,99,978.9750137329102,0.5438750076293946,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00119,RN_DNODE_00319,RN_DRAIN_00182,RN_ROAD_00348,84,99,55.57500076293945,0.030875000423855253,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00121,RN_DNODE_00328,RN_DRAIN_00530,RN_ROAD_00002,113,100,37.40625,0.02078125,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00122,RN_DNODE_00329,RN_DRAIN_00453,RN_ROAD_00034,106,100,554.681266784668,0.30815625932481555,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00123,RN_DNODE_00330,RN_DRAIN_00442,RN_ROAD_00034,105,100,18.168750762939453,0.010093750423855252,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00124,RN_DNODE_00333,RN_DRAIN_00131,RN_ROAD_00634,80,100,57.71249771118164,0.032062498728434245,0.22781081406408252,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00125,RN_DNODE_00339,RN_DRAIN_00534,RN_ROAD_00011,114,101,148.5562515258789,0.0825312508477105,1.0125751333185353,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00126,RN_DNODE_00340,RN_DRAIN_00531,RN_ROAD_00003,113,101,104.73750305175781,0.05818750169542101,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00127,RN_DNODE_00341,RN_DRAIN_00443,RN_ROAD_00034,105,101,156.03750228881836,0.08668750127156576,0.5674438686929558,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00128,RN_DNODE_00344,RN_DRAIN_00142,RN_ROAD_00353,81,101,163.51874923706055,0.09084374957614474,0.10542103561186149,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00129,RN_DNODE_00348,RN_DRAIN_00444,RN_ROAD_00035,105,102,55.57500076293945,0.030875000423855253,1.036783363348529,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00131,RN_DNODE_00353,RN_DRAIN_00143,RN_ROAD_00388,81,102,70.5374984741211,0.039187499152289494,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00132,RN_DNODE_00356,RN_DRAIN_00454,RN_ROAD_00017,106,103,88.70625305175781,0.049281251695421004,1.4082442328435159,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00134,RN_DNODE_00359,RN_DRAIN_00208,RN_ROAD_00356,86,103,391.1625099182129,0.21731250551011827,0.09006678976697921,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00135,RN_DNODE_00360,RN_DRAIN_00144,RN_ROAD_00388,81,103,54.506248474121094,0.030281249152289497,0.10887560820568472,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00136,RN_DNODE_00362,RN_DRAIN_00455,RN_ROAD_00016,106,104,299.25000381469727,0.16625000211927626,0.3425817481644578,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00137,RN_DNODE_00364,RN_DRAIN_00277,RN_ROAD_00302,91,104,1838.2500267028809,1.0212500148349337,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00138,RN_DNODE_00365,RN_DRAIN_00145,RN_ROAD_00388,81,104,90.84375,0.05046875,0.21676002461835764,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00144,RN_DNODE_00375,RN_DRAIN_00318,RN_ROAD_00298,94,106,36.337501525878906,0.020187500847710503,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00145,RN_DNODE_00378,RN_DRAIN_00146,RN_ROAD_00388,81,106,112.21875,0.06234375,0.12524186330580878,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00146,RN_DNODE_00382,RN_DRAIN_00476,RN_ROAD_00014,108,107,36.337501525878906,0.020187500847710503,1.5879626023456346,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00148,RN_DNODE_00386,RN_DRAIN_00159,RN_ROAD_00386,82,107,94.04999923706055,0.05224999957614475,0.06828671863062642,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00149,RN_DNODE_00391,RN_DRAIN_00477,RN_ROAD_00011,108,108,635.9062538146973,0.35328125211927625,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00150,RN_DNODE_00392,RN_DRAIN_00466,RN_ROAD_00014,107,108,188.10000228881836,0.10450000127156575,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00152,RN_DNODE_00395,RN_DRAIN_00306,RN_ROAD_00089,93,108,52.368751525878906,0.029093750847710504,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00153,RN_DNODE_00396,RN_DRAIN_00291,RN_ROAD_00089,92,108,819.7312622070312,0.455406256781684,0.1120128954947173,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00154,RN_DNODE_00397,RN_DRAIN_00169,RN_ROAD_00385,83,108,254.36250686645508,0.14131250381469726,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00155,RN_DNODE_00404,RN_DRAIN_00478,RN_ROAD_00011,108,109,34.20000076293945,0.019000000423855253,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00156,RN_DNODE_00405,RN_DRAIN_00467,RN_ROAD_00014,107,109,18.168750762939453,0.010093750423855252,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00158,RN_DNODE_00407,RN_DRAIN_00170,RN_ROAD_00363,83,109,71.60625076293945,0.039781250423855254,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00159,RN_DNODE_00408,RN_DRAIN_00035,RN_ROAD_00629,72,109,128.25,0.07125,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00160,RN_DNODE_00411,RN_DRAIN_00479,RN_ROAD_00024,108,110,122.90625381469727,0.06828125211927626,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00161,RN_DNODE_00412,RN_DRAIN_00468,RN_ROAD_00026,107,110,34.20000076293945,0.019000000423855253,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00163,RN_DNODE_00414,RN_DRAIN_00171,RN_ROAD_00374,83,110,53.4375,0.0296875,0.09781403471816273,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00164,RN_DNODE_00415,RN_DRAIN_00069,RN_ROAD_00625,76,110,522.6187553405762,0.2903437529669868,0.13572767824149176,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00165,RN_DNODE_00417,RN_DRAIN_00051,RN_ROAD_00625,74,110,67.33124923706055,0.037406249576144746,0.11248088992987894,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00166,RN_DNODE_00418,RN_DRAIN_00043,RN_ROAD_00628,73,110,176.34375,0.09796875,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00167,RN_DNODE_00420,RN_DRAIN_00480,RN_ROAD_00024,108,111,18.168750762939453,0.010093750423855252,0.4455532640291579,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00169,RN_DNODE_00423,RN_DRAIN_00183,RN_ROAD_00370,84,111,193.44375610351562,0.10746875339084201,0.04832201195748927,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00170,RN_DNODE_00425,RN_DRAIN_00493,RN_ROAD_00024,109,112,468.1125068664551,0.26006250381469725,0.36701701471119386,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00171,RN_DNODE_00426,RN_DRAIN_00481,RN_ROAD_00025,108,112,18.168750762939453,0.010093750423855252,0.11954287044878092,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00172,RN_DNODE_00427,RN_DRAIN_00457,RN_ROAD_00105,106,112,628.4250068664551,0.34912500381469724,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00173,RN_DNODE_00428,RN_DRAIN_00344,RN_ROAD_00086,95,112,34.20000076293945,0.019000000423855253,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00174,RN_DNODE_00430,RN_DRAIN_00184,RN_ROAD_00369,84,112,52.368751525878906,0.029093750847710504,0.1515365242075139,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00175,RN_DNODE_00433,RN_DRAIN_00494,RN_ROAD_00025,109,113,34.20000076293945,0.019000000423855253,0.0980023540468388,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00177,RN_DNODE_00435,RN_DRAIN_00322,RN_ROAD_00086,94,113,105.8062515258789,0.058781250847710506,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00178,RN_DNODE_00437,RN_DRAIN_00172,RN_ROAD_00373,83,113,532.2375106811523,0.2956875059339735,0.05158812602898853,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00179,RN_DNODE_00438,RN_DRAIN_00528,RN_ROAD_00103,112,114,193.44375610351562,0.10746875339084201,0.22658585121858213,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00180,RN_DNODE_00439,RN_DRAIN_00323,RN_ROAD_00172,94,114,18.168750762939453,0.010093750423855252,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00181,RN_DNODE_00440,RN_DRAIN_00308,RN_ROAD_00173,93,114,36.337501525878906,0.020187500847710503,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00182,RN_DNODE_00441,RN_DRAIN_00005,RN_ROAD_00604,68,114,70.53750228881836,0.039187501271565756,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00184,RN_DNODE_00446,RN_DRAIN_00345,RN_ROAD_00168,95,115,121.8375015258789,0.0676875008477105,0.6085297810986018,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00185,RN_DNODE_00447,RN_DRAIN_00309,RN_ROAD_00173,93,115,365.5125045776367,0.20306250254313152,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00186,RN_DNODE_00448,RN_DRAIN_00292,RN_ROAD_00174,92,115,110.08124923706055,0.061156249576144746,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00187,RN_DNODE_00449,RN_DRAIN_00011,RN_ROAD_00603,69,115,129.3187484741211,0.0718437491522895,0.41271576218229383,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00188,RN_DNODE_00450,RN_DRAIN_00006,RN_ROAD_00608,68,115,18.168750762939453,0.010093750423855252,0.09631698738212754,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00189,RN_DNODE_00452,RN_DRAIN_00374,RN_ROAD_00141,99,116,103.66875076293945,0.05759375042385525,0.100407978859947,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00190,RN_DNODE_00453,RN_DRAIN_00367,RN_ROAD_00141,98,116,37.40625,0.02078125,0.12282979632326015,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00191,RN_DNODE_00454,RN_DRAIN_00359,RN_ROAD_00143,97,116,498.03750228881836,0.27668750127156577,0.48087166299014095,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00193,RN_DNODE_00456,RN_DRAIN_00016,RN_ROAD_00602,70,116,270.39374923706055,0.15021874957614476,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00194,RN_DNODE_00457,RN_DRAIN_00375,RN_ROAD_00140,99,117,18.168750762939453,0.010093750423855252,0.17518330495315723,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00195,RN_DNODE_00458,RN_DRAIN_00368,RN_ROAD_00143,98,117,405.05625915527344,0.225031255086263,0.391656185493259,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00196,RN_DNODE_00460,RN_DRAIN_00077,RN_ROAD_00472,77,117,55.57500076293945,0.030875000423855253,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00197,RN_DNODE_00461,RN_DRAIN_00070,RN_ROAD_00473,76,117,54.50625228881836,0.030281251271565755,0.3887914862481728,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00198,RN_DNODE_00462,RN_DRAIN_00061,RN_ROAD_00473,75,117,52.368751525878906,0.029093750847710504,0.27705159099154153,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00199,RN_DNODE_00463,RN_DRAIN_00052,RN_ROAD_00599,74,117,390.09375381469727,0.21671875211927627,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00200,RN_DNODE_00464,RN_DRAIN_00044,RN_ROAD_00598,73,117,56.64374923706055,0.03146874957614475,0.642398926061122,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00201,RN_DNODE_00465,RN_DRAIN_00036,RN_ROAD_00598,72,117,66.26250076293945,0.036812500423855254,0.5725232749926845,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00202,RN_DNODE_00466,RN_DRAIN_00029,RN_ROAD_00602,71,117,56.64374923706055,0.03146874957614475,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00203,RN_DNODE_00467,RN_DRAIN_00017,RN_ROAD_00607,70,117,349.4812545776367,0.1941562525431315,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00204,RN_DNODE_00468,RN_DRAIN_00394,RN_ROAD_00104,101,118,827.2125067710876,0.45956250376171537,0.18293911365381266,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00205,RN_DNODE_00469,RN_DRAIN_00383,RN_ROAD_00109,100,118,90.84375381469727,0.05046875211927626,0.1353812142771686,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00206,RN_DNODE_00470,RN_DRAIN_00324,RN_ROAD_00171,94,118,478.80001068115234,0.26600000593397355,0.9125867707273617,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00207,RN_DNODE_00471,RN_DRAIN_00133,RN_ROAD_00467,80,118,37.40625,0.02078125,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00208,RN_DNODE_00472,RN_DRAIN_00119,RN_ROAD_00468,79,118,36.337501525878906,0.020187500847710503,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00209,RN_DNODE_00473,RN_DRAIN_00102,RN_ROAD_00468,78,118,90.84375,0.05046875,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00212,RN_DNODE_00477,RN_DRAIN_00195,RN_ROAD_00437,85,119,55.57500076293945,0.030875000423855253,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00213,RN_DNODE_00478,RN_DRAIN_00185,RN_ROAD_00437,84,119,56.64374923706055,0.03146874957614475,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00214,RN_DNODE_00479,RN_DRAIN_00173,RN_ROAD_00442,83,119,55.57500076293945,0.030875000423855253,0.09995654869004258,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00215,RN_DNODE_00480,RN_DRAIN_00160,RN_ROAD_00454,82,119,56.64374923706055,0.03146874957614475,0.06233696028667062,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00216,RN_DNODE_00481,RN_DRAIN_00147,RN_ROAD_00457,81,119,162.45000076293945,0.09025000042385525,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00217,RN_DNODE_00482,RN_DRAIN_00134,RN_ROAD_00457,80,119,36.337501525878906,0.020187500847710503,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00219,RN_DNODE_00486,RN_DRAIN_00209,RN_ROAD_00401,86,120,587.8125081062317,0.326562504503462,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00221,RN_DNODE_00489,RN_DRAIN_00327,RN_ROAD_00162,94,121,90.84375381469727,0.05046875211927626,0.5266848835674651,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00224,RN_DNODE_00493,RN_DRAIN_00328,RN_ROAD_00161,94,122,2044.5187606811523,1.1358437559339736,1.73635575785819,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00227,RN_DNODE_00500,RN_DRAIN_00360,RN_ROAD_00153,97,126,136.8000030517578,0.07600000169542101,0.1948011871441529,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00228,RN_DNODE_00503,RN_DRAIN_00062,RN_ROAD_00480,75,126,36.337501525878906,0.020187500847710503,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00229,RN_DNODE_00504,RN_DRAIN_00053,RN_ROAD_00480,74,126,1345.5562591552734,0.7475312550862631,0.15694054372586286,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00231,RN_DNODE_00508,RN_DRAIN_00361,RN_ROAD_00153,97,127,183.82500076293945,0.10212500042385525,0.2317547361496302,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00234,RN_DNODE_00518,RN_DRAIN_00395,RN_ROAD_00120,101,128,731.0250105857849,0.4061250058809916,0.14778712746867345,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00235,RN_DNODE_00519,RN_DRAIN_00362,RN_ROAD_00155,97,128,54.50625228881836,0.030281251271565755,0.17218079283976848,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00236,RN_DNODE_00520,RN_DRAIN_00354,RN_ROAD_00155,96,128,84.4312515258789,0.0469062508477105,0.8904712544361131,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00237,RN_DNODE_00521,RN_DRAIN_00348,RN_ROAD_00155,95,128,16.03125,0.00890625,0.2764107810710812,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00239,RN_DNODE_00527,RN_DRAIN_00355,RN_ROAD_00155,96,129,50.23125076293945,0.02790625042385525,0.18626342708702154,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00240,RN_DNODE_00528,RN_DRAIN_00349,RN_ROAD_00155,95,129,18.168750762939453,0.010093750423855252,0.09203450505564478,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00241,RN_DNODE_00529,RN_DRAIN_00335,RN_ROAD_00155,94,129,167.79375076293945,0.09321875042385525,0.19300346415305064,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00242,RN_DNODE_00535,RN_DRAIN_00377,RN_ROAD_00123,99,130,52.368751525878906,0.029093750847710504,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00243,RN_DNODE_00536,RN_DRAIN_00369,RN_ROAD_00127,98,130,175.2750015258789,0.0973750008477105,0.18393770855067063,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00245,RN_DNODE_00540,RN_DRAIN_00378,RN_ROAD_00123,99,131,109.01250076293945,0.060562500423855255,0.1348146985507728,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_INLET_00247,RN_DNODE_00544,RN_DRAIN_00384,RN_ROAD_00123,100,132,420.0187568664551,0.23334375381469727,0.15013191509707569,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
