interval_id,scenario_id,start_min,end_min,duration_s,drain_node_id,local_inlet_q_m3s,upstream_q_m3s,total_q_m3s,outgoing_drain_id,capacity_m3s,capacity_source,capacity_is_observed,conveyed_q_m3s,overflow_q_m3s,export_q_m3s,overflow_volume_m3
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00143,0.0,0.27313572620343574,0.27313572620343574,RN_DRAIN_00463,0.09631698738212754,synthetic_manning_scenario,0.0,0.09631698738212754,0.1768187388213082,0.0,318.27372987835474
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00105,0.048125,0.5649043897580865,0.6130293897580865,RN_DRAIN_00089,1.8362178351593588,synthetic_manning_scenario,0.0,0.6130293897580865,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00456,0.08696874989403619,0.16208752853862635,0.24905627843266254,RN_DRAIN_00016,0.12723324562335805,synthetic_manning_scenario,0.0,0.12723324562335805,0.12182303280930448,0.0,219.28145905674808
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00496,0.0,0.30107555299333355,0.30107555299333355,RN_DRAIN_00329,0.30124813859248456,synthetic_manning_scenario,0.0,0.30107555299333355,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00095,0.0,0.12723324562335805,0.12723324562335805,RN_DRAIN_00224,0.5514010831518042,synthetic_manning_scenario,0.0,0.12723324562335805,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00296,0.061531250211927624,0.31284935836770267,0.3743806085796303,RN_DRAIN_00428,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.07321875042385523,0.0,131.7937507629394
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00131,0.0,0.325896507659697,0.325896507659697,RN_DRAIN_00450,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.024734649503921957,0.0,44.522369107059525
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00115,0.027843749788072376,0.6240293898640503,0.6518731396521227,RN_DRAIN_00090,2.0143420369081957,synthetic_manning_scenario,0.0,0.6518731396521227,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00449,0.04159374978807238,0.12723324562335805,0.16882699541143042,RN_DRAIN_00011,0.41271576218229383,synthetic_manning_scenario,0.0,0.16882699541143042,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00493,0.6575937514834934,0.30107555299333355,0.958669304476827,RN_DRAIN_00328,1.73635575785819,synthetic_manning_scenario,0.0,0.958669304476827,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00103,0.0,0.12723324562335805,0.12723324562335805,RN_DRAIN_00225,0.47636516340908275,synthetic_manning_scenario,0.0,0.12723324562335805,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00285,0.04331250031789144,0.31284935836770267,0.35616185868559413,RN_DRAIN_00417,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.05500000052981907,0.0,99.00000095367433
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00145,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00438,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00127,0.0,0.6518731396521227,0.6518731396521227,RN_DRAIN_00091,1.8440278673135078,synthetic_manning_scenario,0.0,0.6518731396521227,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00450,0.005843750105963813,0.16882699541143042,0.17467074551739423,RN_DRAIN_00006,0.09631698738212754,synthetic_manning_scenario,0.0,0.09631698738212754,0.07835375813526668,0.0,141.03676464348004
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00489,0.029218750529819065,0.958669304476827,0.987888055006646,RN_DRAIN_00327,0.5266848835674651,synthetic_manning_scenario,0.0,0.5266848835674651,0.4612031714391809,0.0,830.1657085905256
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00112,0.3812187491522895,0.12723324562335805,0.5084519947756475,RN_DRAIN_00226,0.2262936821084416,synthetic_manning_scenario,0.0,0.2262936821084416,0.2821583126672059,0.0,507.88496280097064
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00279,0.023718750211927625,0.30116185815577506,0.3248806083677027,RN_DRAIN_00409,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.023632469775218157,0.0,42.53844559539268
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00163,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00426,0.30124813859248456,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00138,0.0,0.6518731396521227,0.6518731396521227,RN_DRAIN_00110,2.117775746980934,synthetic_manning_scenario,0.0,0.6518731396521227,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00443,0.0,0.09631698738212754,0.09631698738212754,,,,,0.0,0.0,0.09631698738212754,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00485,0.0,0.5266848835674651,0.5266848835674651,RN_DRAIN_00326,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.22543674497498056,0.0,405.786140954965
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00123,0.0,0.2262936821084416,0.2262936821084416,RN_DRAIN_00227,0.19248944506420465,synthetic_manning_scenario,0.0,0.19248944506420465,0.03380423704423696,0.0,60.84762667962653
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00274,0.017875000105963813,0.30124813859248456,0.3191231386984484,RN_DRAIN_00408,0.3305358790663851,synthetic_manning_scenario,0.0,0.3191231386984484,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00164,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00415,0.30124813859248456,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00155,0.0,0.6518731396521227,0.6518731396521227,RN_DRAIN_00125,2.013400004775711,synthetic_manning_scenario,0.0,0.6518731396521227,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00476,0.0,0.30124813859248456,0.30124813859248456,RN_DRAIN_00325,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00134,0.0,0.19248944506420465,0.19248944506420465,RN_DRAIN_00228,0.5704535696123435,synthetic_manning_scenario,0.0,0.19248944506420465,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00266,0.03540625042385525,0.3191231386984484,0.35452938912230364,RN_DRAIN_00407,1.4328865124290238,synthetic_manning_scenario,0.0,0.35452938912230364,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00165,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00402,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00176,0.0,0.6518731396521227,0.6518731396521227,RN_DRAIN_00126,0.22798288882636691,synthetic_manning_scenario,0.0,0.22798288882636691,0.42389025082575577,0.0,763.0024514863604
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00470,0.15400000148349338,0.30124813859248456,0.4552481400759779,RN_DRAIN_00324,0.9125867707273617,synthetic_manning_scenario,0.0,0.4552481400759779,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00150,0.0,0.20933319527613228,0.20933319527613228,RN_DRAIN_00212,1.1484321568452578,synthetic_manning_scenario,0.0,0.20933319527613228,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00257,0.0,0.35452938912230364,0.35452938912230364,RN_DRAIN_00392,3.3929032105727823,synthetic_manning_scenario,0.0,0.35452938912230364,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00187,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00389,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00202,0.0,0.22798288882636691,0.22798288882636691,RN_DRAIN_00127,0.22798288882636691,synthetic_manning_scenario,0.0,0.22798288882636691,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00459,0.0,0.4552481400759779,0.4552481400759779,RN_DRAIN_00311,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.15400000148349335,0.0,277.20000267028803
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00169,0.0,0.20933319527613228,0.20933319527613228,RN_DRAIN_00213,0.8428809574038368,synthetic_manning_scenario,0.0,0.20933319527613228,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00236,0.0,0.35452938912230364,0.35452938912230364,RN_DRAIN_00391,2.681528497041292,synthetic_manning_scenario,0.0,0.35452938912230364,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00455,0.0,0.30124813859248456,0.30124813859248456,RN_DRAIN_00310,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00210,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00381,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00447,0.11756250063578287,0.3276256629288045,0.4451881635645874,RN_DRAIN_00309,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.14402630540881234,0.0,259.2473497358622
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00211,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00372,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00439,0.005843750105963813,0.817418074446256,0.8232618245522199,RN_DRAIN_00323,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.5220136859597353,0.0,939.6246347275236
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00212,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00365,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00435,0.03403125021192763,0.31293563880441216,0.34696688901633976,RN_DRAIN_00322,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.0457187504238552,0.0,82.29375076293937
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00213,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00357,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00429,0.0,0.30124813859248456,0.30124813859248456,RN_DRAIN_00321,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,8.628043670949603e-05,0.0,0.15530478607709286
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00214,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00350,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00422,0.0,0.31216185826173887,0.31216185826173887,RN_DRAIN_00343,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.010913719669254307,0.0,19.644695404657753
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00215,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00337,0.6928742113147971,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00413,0.0,0.30124813859248456,0.30124813859248456,RN_DRAIN_00342,0.30107555299333355,synthetic_manning_scenario,0.0,0.30107555299333355,0.00017258559915100946,0.0,0.31065407847181703
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00216,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00316,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00406,0.0,0.30107555299333355,0.30107555299333355,RN_DRAIN_00341,0.30124813859248456,synthetic_manning_scenario,0.0,0.30107555299333355,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00217,0.0,0.6556912472780787,0.6556912472780787,RN_DRAIN_00301,0.6932713877368187,synthetic_manning_scenario,0.0,0.6556912472780787,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00394,0.0,0.30107555299333355,0.30107555299333355,RN_DRAIN_00320,0.30124813859248456,synthetic_manning_scenario,0.0,0.30107555299333355,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00218,0.0,0.6905355475831135,0.6905355475831135,RN_DRAIN_00286,0.6932713877368187,synthetic_manning_scenario,0.0,0.6905355475831135,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00384,0.0,0.3179193032052612,0.3179193032052612,RN_DRAIN_00319,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.01675744504948612,0.0,30.163401089075016
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00219,0.0,0.6905355475831135,0.6905355475831135,RN_DRAIN_00274,0.6932713877368187,synthetic_manning_scenario,0.0,0.6905355475831135,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00376,0.0,0.347703641282971,0.347703641282971,RN_DRAIN_00304,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.046541783127195924,0.0,83.77520962895267
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00220,0.0,0.6905355475831135,0.6905355475831135,RN_DRAIN_00260,0.6932713877368187,synthetic_manning_scenario,0.0,0.6905355475831135,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00371,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00289,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00221,0.0,0.6905355475831135,0.6905355475831135,RN_DRAIN_00247,0.6930728279768428,synthetic_manning_scenario,0.0,0.6905355475831135,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00364,0.5912500037087335,0.30116185815577506,0.8924118618645085,RN_DRAIN_00277,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.5912500037087334,0.0,1064.25000667572
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00194,0.0,0.6905355475831135,0.6905355475831135,RN_DRAIN_00231,0.6932713877368187,synthetic_manning_scenario,0.0,0.6905355475831135,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00358,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00263,0.30124813859248456,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00195,0.0,0.6905355475831135,0.6905355475831135,RN_DRAIN_00214,0.6932713877368187,synthetic_manning_scenario,0.0,0.6905355475831135,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00350,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00249,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00196,0.0,0.8998687428592458,0.8998687428592458,RN_DRAIN_00204,0.6932713877368187,synthetic_manning_scenario,0.0,0.6932713877368187,0.20659735512242705,0.0,371.8752392203687
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00343,0.0,0.39122864792275425,0.39122864792275425,RN_DRAIN_00234,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.09006678976697918,0.0,162.12022158056254
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00197,1.7376562537087334,0.7070213880017283,2.4446776417104616,RN_DRAIN_00191,0.6928742113147971,synthetic_manning_scenario,0.0,0.6928742113147971,1.7518034303956647,0.0,3153.2461747121965
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00332,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00217,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00198,0.0,0.6928742113147971,0.6928742113147971,RN_DRAIN_00179,0.6932713877368187,synthetic_manning_scenario,0.0,0.6928742113147971,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00317,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00207,0.30124813859248456,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00199,0.0,0.6987179614207609,0.6987179614207609,RN_DRAIN_00164,0.6932713877368187,synthetic_manning_scenario,0.0,0.6932713877368187,0.005446573683942191,0.0,9.803832631095943
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00318,0.31487500190734863,0.3248806083677027,0.6397556102750513,RN_DRAIN_00194,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,0.3385937521192763,0.0,609.4687538146973
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00200,0.0,0.6932713877368187,0.6932713877368187,RN_DRAIN_00157,0.6932713877368187,synthetic_manning_scenario,0.0,0.6932713877368187,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00301,0.0,0.3190368582617389,0.3190368582617389,RN_DRAIN_00181,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.017788719669254327,0.0,32.01969540465779
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00201,0.0,0.7281156880418536,0.7281156880418536,RN_DRAIN_00140,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.035042860065010784,0.0,63.07714811701941
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00302,0.0,0.3191231386984484,0.3191231386984484,RN_DRAIN_00167,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.017875000105963823,0.0,32.175000190734885
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00228,0.0,0.9210557168032096,0.9210557168032096,RN_DRAIN_00128,0.6932713877368187,synthetic_manning_scenario,0.0,0.6932713877368187,0.2277843290663909,0.0,410.0117923195036
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00303,0.0,0.318779388910376,0.318779388910376,RN_DRAIN_00158,0.7879109747337706,synthetic_manning_scenario,0.0,0.318779388910376,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00229,0.0,0.6932713877368187,0.6932713877368187,RN_DRAIN_00114,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.0001985597599759581,0.0,0.35740756795672457
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00288,0.06600000063578287,0.318779388910376,0.38477938954615887,RN_DRAIN_00141,1.2603351041610837,synthetic_manning_scenario,0.0,0.38477938954615887,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00249,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00095,0.6932713877368187,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00304,0.022687500317891438,0.39646688975808647,0.41915439007597793,RN_DRAIN_00130,1.0620185911123488,synthetic_manning_scenario,0.0,0.41915439007597793,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00250,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00075,0.6932713877368187,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00321,0.0,0.525164922567391,0.525164922567391,RN_DRAIN_00116,2.2522932556240725,synthetic_manning_scenario,0.0,0.525164922567391,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00251,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00066,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00335,0.0,0.525164922567391,0.525164922567391,RN_DRAIN_00097,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.22391678397490644,0.0,403.0502111548316
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00259,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00058,0.6932713877368187,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00336,0.0,0.30124813859248456,0.30124813859248456,RN_DRAIN_00076,0.30124813859248456,synthetic_manning_scenario,0.0,0.30124813859248456,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00260,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00048,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00337,0.0,0.30124813859248456,0.30124813859248456,RN_DRAIN_00068,0.30116185815577506,synthetic_manning_scenario,0.0,0.30116185815577506,8.628043670949603e-05,0.0,0.15530478607709286
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00269,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00038,0.6932713877368187,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00323,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00060,0.48544832877206306,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00270,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00030,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00305,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00050,2.4483706462315302,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00277,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00024,0.6932713877368187,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00306,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00042,1.8445915058171303,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00291,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00033,0.4733596812607943,synthetic_manning_scenario,0.0,0.30116185815577506,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00292,0.0,0.30116185815577506,0.30116185815577506,RN_DRAIN_00026,0.22798288882636691,synthetic_manning_scenario,0.0,0.22798288882636691,0.07317896932940815,0.0,131.72214479293467
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00283,0.0,0.9210557168032096,0.9210557168032096,RN_DRAIN_00012,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.22798288882636686,0.0,410.36919988746035
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00294,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00007,0.6930728279768428,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00311,0.0,0.6930728279768428,0.6930728279768428,RN_DRAIN_00001,0.9581402312180723,synthetic_manning_scenario,0.0,0.6930728279768428,0.0,0.0,0.0
000_030,rajendra_nagar_heavy_rain_demo,0,30,1800,RN_DNODE_00312,0.0,0.6930728279768428,0.6930728279768428,,,,,0.0,0.0,0.6930728279768428,0.0
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_DNODE_00325,0.0,0.0,0.0,RN_DRAIN_00002,0.04832921076750425,synthetic_manning_scenario,0.0,0.0,0.0,0.0,0.0
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_DNODE_00338,0.0,0.0,0.0,RN_DRAIN_00003,0.03117685014218198,synthetic_manning_scenario,0.0,0.0,0.0,0.0,0.0
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_DNODE_00441,0.039187501271565756,0.0,0.039187501271565756,RN_DRAIN_00005,0.02637752433631995,synthetic_manning_scenario,0.0,0.02637752433631995,0.012809976935245805,0.0,23.057958483442448
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_DNODE_00310,0.0,0.0,0.0,RN_DRAIN_00008,0.03485428291526828,synthetic_manning_scenario,0.0,0.0,0.0,0.0,0.0
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_DNODE_00324,0.0,0.0,0.0,RN_DRAIN_00009,0.02637752433631995,synthetic_manning_scenario,0.0,0.0,0.0,0.0,0.0
030_060,rajendra_nagar_heavy_rain_demo,30,60,1800,RN_DNODE_00293,0.0,0.0,0.0,RN_DRAIN_00013,0.03485428291526828,synthetic_manning_scenario,0.0,0.0,0.0,0.0,0.0
