interval_id,start_min,end_min,edge_id,graph_u,graph_v,graph_key,road_id,source_road_id,road_class,name,length_m,sampling_method,sampling_status,sample_cell_count,max_depth_m,mean_depth_m,p90_depth_m,fraction_gt_0m,fraction_gt_0_02m,fraction_gt_0_10m,fraction_gt_0_30m
030_060,30,60,RN_ROAD_00381,RN_NODE_00325,RN_NODE_00300,0,RN_ROAD_00381,RN_ROAD_00381,residential,,61.35590635660984,road_line_intersected_raster_cells_all_touched,mapped,4,0.008523575030267239,0.005416811734903604,0.00821470720693469,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00382,RN_NODE_00325,RN_NODE_00322,0,RN_ROAD_00382,RN_ROAD_00382,residential,['Dattatrey Malvadkar Path'],12.588276999794445,road_line_intersected_raster_cells_all_touched,mapped,2,0.007494015619158745,0.004870204604230821,0.00696925341617316,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00625,RN_NODE_00300,RN_NODE_00299,0,RN_ROAD_00625,RN_ROAD_00625,residential,['Bala Raut Path'],169.33262027577143,road_line_intersected_raster_cells_all_touched,mapped,7,0.03463921695947647,0.01169877968329404,0.02204020284116269,1.0,0.14285714285714285,0.0,0.0
030_060,30,60,RN_ROAD_00383,RN_NODE_00322,RN_NODE_00324,0,RN_ROAD_00383,RN_ROAD_00383,residential,['Dattatrey Malvadkar Path'],34.971618717144,road_line_intersected_raster_cells_all_touched,mapped,2,0.0043974947184324265,0.003321944153867662,0.004182384605519474,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00469,RN_NODE_00322,RN_NODE_00393,0,RN_ROAD_00469,RN_ROAD_00469,residential,['M. K. Hardikar Path'],188.1514134905197,road_line_intersected_raster_cells_all_touched,mapped,7,0.013245188631117344,0.004418343604941454,0.008499545603990558,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00472,RN_NODE_00324,RN_NODE_00390,0,RN_ROAD_00472,RN_ROAD_00472,residential,['Nanasaheb Shendkar Path'],180.15976327610346,road_line_intersected_raster_cells_all_touched,mapped,7,0.012933307327330112,0.007038974801876715,0.010080628842115405,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00624,RN_NODE_00324,RN_NODE_00323,0,RN_ROAD_00624,RN_ROAD_00624,residential,['Dattatrey Malvadkar Path'],15.360988617277298,road_line_intersected_raster_cells_all_touched,mapped,2,0.0043974947184324265,0.0035076391650363803,0.004219523607753217,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00390,RN_NODE_00291,RN_NODE_00282,0,RN_ROAD_00390,RN_ROAD_00390,residential,,26.172660671500964,road_line_intersected_raster_cells_all_touched,mapped,2,0.004785042721778154,0.003948244615457952,0.0046176831005141136,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00393,RN_NODE_00291,RN_NODE_00285,0,RN_ROAD_00393,RN_ROAD_00393,residential,,220.02800234651528,road_line_intersected_raster_cells_all_touched,mapped,8,0.01895562931895256,0.007826087734429166,0.01563113499432802,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00391,RN_NODE_00282,RN_NODE_00277,0,RN_ROAD_00391,RN_ROAD_00391,residential,,29.66736049448955,road_line_intersected_raster_cells_all_touched,mapped,2,0.006392002571374178,0.004751724540255964,0.006063946965150535,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00389,RN_NODE_00276,RN_NODE_00277,0,RN_ROAD_00389,RN_ROAD_00389,residential,['Sant Tukaram Maharaj Road'],19.87504316425158,road_line_intersected_raster_cells_all_touched,mapped,2,0.008992534130811691,0.007692268351092935,0.00873248097486794,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00622,RN_NODE_00277,RN_NODE_00285,0,RN_ROAD_00622,RN_ROAD_00622,residential,['Sant Tukaram Maharaj Road'],265.5831756601439,road_line_intersected_raster_cells_all_touched,mapped,10,0.01895562931895256,0.00843634995399043,0.014636761508882044,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00623,RN_NODE_00285,RN_NODE_00299,0,RN_ROAD_00623,RN_ROAD_00623,residential,,46.43267755042668,road_line_intersected_raster_cells_all_touched,mapped,2,0.03463921695947647,0.026797423139214516,0.03307085819542408,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00399,RN_NODE_00419,RN_NODE_00417,0,RN_ROAD_00399,RN_ROAD_00399,primary,['Lalbahadur Shashtri Marg'],37.048235669761226,road_line_intersected_raster_cells_all_touched,mapped,2,0.04091989994049072,0.03211731184273958,0.039159382320940496,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00402,RN_NODE_00420,RN_NODE_00439,0,RN_ROAD_00402,RN_ROAD_00402,residential,['Pradeep Deshpande Path'],45.670575313635425,road_line_intersected_raster_cells_all_touched,mapped,3,0.04091989994049072,0.02236921899020672,0.03614174202084541,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00436,RN_NODE_00420,RN_NODE_00413,0,RN_ROAD_00436,RN_ROAD_00436,primary,['Lalbahadur Shashtri Marg'],84.37336997027148,road_line_intersected_raster_cells_all_touched,mapped,4,0.04091989994049072,0.02104446478188038,0.033896191418170935,1.0,0.25,0.0,0.0
030_060,30,60,RN_ROAD_00434,RN_NODE_00439,RN_NODE_00454,0,RN_ROAD_00434,RN_ROAD_00434,residential,['Pradeep Deshpande Path'],45.17923150069771,road_line_intersected_raster_cells_all_touched,mapped,3,0.009158646687865257,0.006275850192954143,0.008385383896529675,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00439,RN_NODE_00439,RN_NODE_00426,0,RN_ROAD_00439,RN_ROAD_00439,residential,,127.12545991830288,road_line_intersected_raster_cells_all_touched,mapped,6,0.02315714582800865,0.01488856365904212,0.02195999026298523,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00400,RN_NODE_00417,RN_NODE_00409,0,RN_ROAD_00400,RN_ROAD_00400,residential,,29.52819449223829,road_line_intersected_raster_cells_all_touched,mapped,3,0.04091989994049072,0.02141206804662943,0.03528467658907175,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00401,RN_NODE_00417,RN_NODE_00415,0,RN_ROAD_00401,RN_ROAD_00401,primary,['Lalbahadur Shashtri Marg'],21.926627960400815,road_line_intersected_raster_cells_all_touched,mapped,1,0.04091989994049072,0.04091989994049072,0.04091989994049072,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00403,RN_NODE_00415,RN_NODE_00408,0,RN_ROAD_00403,RN_ROAD_00403,residential,,32.51968597027993,road_line_intersected_raster_cells_all_touched,mapped,2,0.04091989994049072,0.025746210478246212,0.03788516204804182,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00435,RN_NODE_00415,RN_NODE_00412,0,RN_ROAD_00435,RN_ROAD_00435,primary,['Lalbahadur Shashtri Marg'],42.87310654856027,road_line_intersected_raster_cells_all_touched,mapped,4,0.04091989994049072,0.025890835793688893,0.038196864351630215,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00406,RN_NODE_00494,RN_NODE_00493,0,RN_ROAD_00406,RN_ROAD_00406,residential,,29.8624998855163,road_line_intersected_raster_cells_all_touched,mapped,2,0.010546164587140083,0.009859099518507719,0.01040875157341361,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00411,RN_NODE_00493,RN_NODE_00506,0,RN_ROAD_00411,RN_ROAD_00411,tertiary,['Madhavrao Peshve Marg'],81.29225901791045,road_line_intersected_raster_cells_all_touched,mapped,5,0.010546164587140083,0.0028194223035825417,0.007278913725167513,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00413,RN_NODE_00512,RN_NODE_00506,0,RN_ROAD_00413,RN_ROAD_00413,tertiary,['Madhavrao Peshve Marg'],32.75289325275549,road_line_intersected_raster_cells_all_touched,mapped,2,0.0001551856694277376,0.00010171614121645689,0.00014449176378548146,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00444,RN_NODE_00512,RN_NODE_00520,0,RN_ROAD_00444,RN_ROAD_00444,tertiary,['Madhavrao Peshve Marg'],5.836942469150605,road_line_intersected_raster_cells_all_touched,mapped,1,4.8246613005176187e-05,4.8246613005176187e-05,4.8246613005176187e-05,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00445,RN_NODE_00482,RN_NODE_00483,0,RN_ROAD_00445,RN_ROAD_00445,tertiary,['Baburao Phule Path'],36.95206416045516,road_line_intersected_raster_cells_all_touched,mapped,2,0.001150446361862123,0.0008341199718415737,0.0010871810838580132,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00450,RN_NODE_00506,RN_NODE_00504,0,RN_ROAD_00450,RN_ROAD_00450,residential,['Dake Road'],119.32477565561615,road_line_intersected_raster_cells_all_touched,mapped,4,0.0001956940977834165,9.457615260544117e-05,0.00018354156927671283,0.75,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00440,RN_NODE_00454,RN_NODE_00444,0,RN_ROAD_00440,RN_ROAD_00440,residential,,116.7417009508058,road_line_intersected_raster_cells_all_touched,mapped,5,0.012328831478953362,0.005677875736728311,0.009306135773658753,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00446,RN_NODE_00454,RN_NODE_00473,0,RN_ROAD_00446,RN_ROAD_00446,residential,['Pradeep Deshpande Path'],59.204013992992756,road_line_intersected_raster_cells_all_touched,mapped,3,0.004376571159809828,0.001690816580473135,0.0036404326441697777,0.6666666666666666,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00416,RN_NODE_00369,RN_NODE_00368,0,RN_ROAD_00416,RN_ROAD_00416,residential,,46.71954841931958,road_line_intersected_raster_cells_all_touched,mapped,2,0.005890666041523218,0.0033783745020627975,0.005388207733631134,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00421,RN_NODE_00368,RN_NODE_00388,0,RN_ROAD_00421,RN_ROAD_00421,residential,,63.604879904668465,road_line_intersected_raster_cells_all_touched,mapped,5,0.007179343141615391,0.00477379783987999,0.006663872301578522,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00419,RN_NODE_00389,RN_NODE_00388,0,RN_ROAD_00419,RN_ROAD_00419,residential,,9.46226028981026,road_line_intersected_raster_cells_all_touched,mapped,2,0.008812341839075089,0.005443301051855087,0.008138533681631088,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00420,RN_NODE_00389,RN_NODE_00406,0,RN_ROAD_00420,RN_ROAD_00420,residential,,37.35535506606383,road_line_intersected_raster_cells_all_touched,mapped,3,0.012743783183395863,0.010709548679490885,0.01230953074991703,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00422,RN_NODE_00388,RN_NODE_00386,0,RN_ROAD_00422,RN_ROAD_00422,residential,,41.858169417278205,road_line_intersected_raster_cells_all_touched,mapped,3,0.008194751106202602,0.005816118170817693,0.00799166951328516,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00423,RN_NODE_00386,RN_NODE_00372,0,RN_ROAD_00423,RN_ROAD_00423,residential,,39.76098143899691,road_line_intersected_raster_cells_all_touched,mapped,2,0.008194751106202602,0.00678882235661149,0.00791356535628438,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00424,RN_NODE_00386,RN_NODE_00382,0,RN_ROAD_00424,RN_ROAD_00424,residential,,36.68756445483834,road_line_intersected_raster_cells_all_touched,mapped,2,0.025874823331832886,0.017034787219017744,0.024106816109269857,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00426,RN_NODE_00382,RN_NODE_00365,0,RN_ROAD_00426,RN_ROAD_00426,secondary,['Anant Kanhere Path'],52.09119030933215,road_line_intersected_raster_cells_all_touched,mapped,3,0.02810109779238701,0.024665822585423786,0.027655842900276183,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00427,RN_NODE_00382,RN_NODE_00392,0,RN_ROAD_00427,RN_ROAD_00427,secondary,['Anant Kanhere Path'],29.14387282663369,road_line_intersected_raster_cells_all_touched,mapped,2,0.025874823331832886,0.01857937779277563,0.024415734224021435,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00430,RN_NODE_00365,RN_NODE_00363,0,RN_ROAD_00430,RN_ROAD_00430,residential,,42.26531024380577,road_line_intersected_raster_cells_all_touched,mapped,2,0.020021546632051468,0.01579878479242325,0.019176994264125825,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00429,RN_NODE_00392,RN_NODE_00410,0,RN_ROAD_00429,RN_ROAD_00429,secondary,['Anant Kanhere Path'],43.015859018720306,road_line_intersected_raster_cells_all_touched,mapped,3,0.02076275274157524,0.014765085652470589,0.019059916585683824,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00431,RN_NODE_00392,RN_NODE_00379,0,RN_ROAD_00431,RN_ROAD_00431,residential,,67.47958640276215,road_line_intersected_raster_cells_all_touched,mapped,5,0.012248571962118149,0.009987793862819672,0.01186271607875824,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00438,RN_NODE_00410,RN_NODE_00412,0,RN_ROAD_00438,RN_ROAD_00438,primary,['Lalbahadur Shashtri Marg'],28.276852390253246,road_line_intersected_raster_cells_all_touched,mapped,2,0.03184311464428902,0.02630293369293213,0.03073507845401764,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00441,RN_NODE_00410,RN_NODE_00413,0,RN_ROAD_00441,RN_ROAD_00441,secondary,['Anant Kanhere Path'],10.832316891595964,road_line_intersected_raster_cells_all_touched,mapped,2,0.02076275274157524,0.0166101916693151,0.019932240527123214,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00442,RN_NODE_00410,RN_NODE_00407,0,RN_ROAD_00442,RN_ROAD_00442,primary,['Lalbahadur Shashtri Marg'],36.96143514401809,road_line_intersected_raster_cells_all_touched,mapped,2,0.02452434040606022,0.02264354657381773,0.024148181639611722,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00433,RN_NODE_00363,RN_NODE_00379,0,RN_ROAD_00433,RN_ROAD_00433,residential,,48.569567192436125,road_line_intersected_raster_cells_all_touched,mapped,3,0.02073391154408455,0.014465320544938246,0.018902333825826644,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00465,RN_NODE_00379,RN_NODE_00378,0,RN_ROAD_00465,RN_ROAD_00465,residential,,28.477795101738316,road_line_intersected_raster_cells_all_touched,mapped,2,0.011086027137935162,0.008659499697387218,0.010600721649825572,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00437,RN_NODE_00412,RN_NODE_00401,0,RN_ROAD_00437,RN_ROAD_00437,residential,,30.235439957684452,road_line_intersected_raster_cells_all_touched,mapped,2,0.03184311464428902,0.028970076702535152,0.03126850705593824,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00443,RN_NODE_00413,RN_NODE_00411,0,RN_ROAD_00443,RN_ROAD_00443,primary,['Lalbahadur Shashtri Marg'],37.66370862797395,road_line_intersected_raster_cells_all_touched,mapped,3,0.02452434040606022,0.01924824124823014,0.023772022873163223,1.0,0.6666666666666666,0.0,0.0
030_060,30,60,RN_ROAD_00455,RN_NODE_00426,RN_NODE_00411,0,RN_ROAD_00455,RN_ROAD_00455,residential,['Madanlal Dangi Path'],47.704587631400855,road_line_intersected_raster_cells_all_touched,mapped,3,0.02452434040606022,0.013685023101667563,0.02131169643253088,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00456,RN_NODE_00426,RN_NODE_00444,0,RN_ROAD_00456,RN_ROAD_00456,residential,['Madanlal Dangi Path'],45.50539702809692,road_line_intersected_raster_cells_all_touched,mapped,2,0.008069608360528946,0.006416131975129247,0.007738913083449006,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00458,RN_NODE_00426,RN_NODE_00416,0,RN_ROAD_00458,RN_ROAD_00458,residential,,82.27627804726039,road_line_intersected_raster_cells_all_touched,mapped,5,0.01584388129413128,0.007690980192273855,0.013478028401732445,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00453,RN_NODE_00444,RN_NODE_00467,0,RN_ROAD_00453,RN_ROAD_00453,residential,['Madanlal Dangi Path'],85.03726839063847,road_line_intersected_raster_cells_all_touched,mapped,5,0.0047626555897295475,0.0015329753921832889,0.0037172846496105194,0.8,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00459,RN_NODE_00444,RN_NODE_00436,0,RN_ROAD_00459,RN_ROAD_00459,residential,,86.17395499310577,road_line_intersected_raster_cells_all_touched,mapped,4,0.0047626555897295475,0.0020250561938155442,0.00384249211056158,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00454,RN_NODE_00407,RN_NODE_00411,0,RN_ROAD_00454,RN_ROAD_00454,residential,,11.035372286912024,road_line_intersected_raster_cells_all_touched,mapped,1,0.02452434040606022,0.02452434040606022,0.02452434040606022,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00464,RN_NODE_00407,RN_NODE_00405,0,RN_ROAD_00464,RN_ROAD_00464,residential,,5.901275599726542,road_line_intersected_raster_cells_all_touched,mapped,1,0.02452434040606022,0.02452434040606022,0.02452434040606022,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00466,RN_NODE_00407,RN_NODE_00400,0,RN_ROAD_00466,RN_ROAD_00466,primary,['Lalbahadur Shashtri Marg'],55.290121821909146,road_line_intersected_raster_cells_all_touched,mapped,4,0.039451245218515396,0.030544078908860683,0.03800941146910191,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00457,RN_NODE_00411,RN_NODE_00402,0,RN_ROAD_00457,RN_ROAD_00457,primary,['Lalbahadur Shashtri Marg'],87.68406882970186,road_line_intersected_raster_cells_all_touched,mapped,4,0.039451245218515396,0.02357322524767369,0.03497317377477885,1.0,0.75,0.0,0.0
030_060,30,60,RN_ROAD_00447,RN_NODE_00483,RN_NODE_00473,0,RN_ROAD_00447,RN_ROAD_00447,residential,['Pradeep Deshpande Path'],76.54612951029117,road_line_intersected_raster_cells_all_touched,mapped,4,0.0005177935818210244,0.0001366891947327531,0.00037114446640771357,0.5,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00448,RN_NODE_00483,RN_NODE_00481,0,RN_ROAD_00448,RN_ROAD_00448,tertiary,['Baburao Phule Path'],46.54619336879503,road_line_intersected_raster_cells_all_touched,mapped,4,0.0005177935818210244,0.00022896256268722937,0.000481872507953085,0.5,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00451,RN_NODE_00473,RN_NODE_00467,0,RN_ROAD_00451,RN_ROAD_00451,residential,['R. D. Khaniwale Path'],121.62995956819663,road_line_intersected_raster_cells_all_touched,mapped,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00449,RN_NODE_00481,RN_NODE_00477,0,RN_ROAD_00449,RN_ROAD_00449,residential,,28.661201723806187,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00452,RN_NODE_00481,RN_NODE_00479,0,RN_ROAD_00452,RN_ROAD_00452,tertiary,['Baburao Phule Path'],74.58997696108264,road_line_intersected_raster_cells_all_touched,mapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00474,RN_NODE_00467,RN_NODE_00479,0,RN_ROAD_00474,RN_ROAD_00474,residential,['Madanlal Dangi Path'],50.36408338670827,road_line_intersected_raster_cells_all_touched,mapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00475,RN_NODE_00479,RN_NODE_00478,0,RN_ROAD_00475,RN_ROAD_00475,tertiary,['Baburao Phule Path'],68.19172798126247,road_line_intersected_raster_cells_all_touched,mapped,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00460,RN_NODE_00402,RN_NODE_00416,0,RN_ROAD_00460,RN_ROAD_00460,residential,['Vishwasrao Himmatbahaddar Chavan Path'],45.69150205960466,road_line_intersected_raster_cells_all_touched,mapped,2,0.006761718075722456,0.00459932500962168,0.006329239462502301,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00471,RN_NODE_00402,RN_NODE_00387,0,RN_ROAD_00471,RN_ROAD_00471,primary,['Lalbahadur Shashtri Marg'],135.2528321927307,road_line_intersected_raster_cells_all_touched,mapped,7,0.018831703811883926,0.011285880048360144,0.01830240786075592,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00461,RN_NODE_00416,RN_NODE_00423,0,RN_ROAD_00461,RN_ROAD_00461,residential,['Vishwasrao Himmatbahaddar Chavan Path'],19.96035429863072,road_line_intersected_raster_cells_all_touched,mapped,2,0.0024369319435209036,0.001732017903123051,0.002295949135441333,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00462,RN_NODE_00436,RN_NODE_00423,0,RN_ROAD_00462,RN_ROAD_00462,residential,['Vishwasrao Himmatbahaddar Chavan Path'],23.589763046897893,road_line_intersected_raster_cells_all_touched,mapped,2,0.0010271038627251983,0.0007942682132124901,0.0009805367328226567,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00463,RN_NODE_00436,RN_NODE_00461,0,RN_ROAD_00463,RN_ROAD_00463,residential,['Vishwasrao Himmatbahaddar Chavan Path'],71.26018059149224,road_line_intersected_raster_cells_all_touched,mapped,3,0.0005614325636997819,0.00035808852408081293,0.0005517126526683569,0.6666666666666666,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00484,RN_NODE_00423,RN_NODE_00421,0,RN_ROAD_00484,RN_ROAD_00484,residential,['Vishwanath Mahadev Phule Path'],133.9052562918176,road_line_intersected_raster_cells_all_touched,mapped,7,0.0041921259835362434,0.0018796889801576202,0.003502810560166836,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00476,RN_NODE_00461,RN_NODE_00478,0,RN_ROAD_00476,RN_ROAD_00476,residential,['Vishwasrao Himmatbahaddar Chavan Path'],81.7819111117199,road_line_intersected_raster_cells_all_touched,mapped,4,0.002151902299374342,0.0005379755748435855,0.0015063316095620398,0.25,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00477,RN_NODE_00461,RN_NODE_00460,0,RN_ROAD_00477,RN_ROAD_00477,residential,,22.929729575729656,road_line_intersected_raster_cells_all_touched,mapped,2,0.0032506294082850218,0.0016253147041425109,0.0029255664674565198,0.5,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00467,RN_NODE_00400,RN_NODE_00344,0,RN_ROAD_00467,RN_ROAD_00467,living_street,,164.3411147314753,road_line_intersected_raster_cells_all_touched,mapped,7,0.03464513272047043,0.011819376876311643,0.021167662180960188,1.0,0.14285714285714285,0.0,0.0
030_060,30,60,RN_ROAD_00468,RN_NODE_00400,RN_NODE_00393,0,RN_ROAD_00468,RN_ROAD_00468,primary,['Lalbahadur Shashtri Marg'],81.2642520848542,road_line_intersected_raster_cells_all_touched,mapped,3,0.03464513272047043,0.021946621748308342,0.031306014955043794,1.0,0.3333333333333333,0.0,0.0
030_060,30,60,RN_ROAD_00470,RN_NODE_00393,RN_NODE_00390,0,RN_ROAD_00470,RN_ROAD_00470,primary,['Lalbahadur Shashtri Marg'],30.03376256075307,road_line_intersected_raster_cells_all_touched,mapped,2,0.013245188631117344,0.01071201590821147,0.01273855408653617,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00473,RN_NODE_00390,RN_NODE_00383,0,RN_ROAD_00473,RN_ROAD_00473,primary,['Lalbahadur Shashtri Marg'],64.96917422512529,road_line_intersected_raster_cells_all_touched,mapped,4,0.018831703811883926,0.010649896576069295,0.016656604409217835,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00486,RN_NODE_00387,RN_NODE_00421,0,RN_ROAD_00486,RN_ROAD_00486,residential,['Vishwanath Mahadev Phule Path'],89.00137413042468,road_line_intersected_raster_cells_all_touched,mapped,5,0.018831703811883926,0.009314322704449296,0.015703349933028223,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00597,RN_NODE_00387,RN_NODE_00383,0,RN_ROAD_00597,RN_ROAD_00597,residential,['Vishwanath Mahadev Phule Path'],13.132554076222565,road_line_intersected_raster_cells_all_touched,mapped,1,0.018831703811883926,0.018831703811883926,0.018831703811883926,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00598,RN_NODE_00387,RN_NODE_00380,0,RN_ROAD_00598,RN_ROAD_00598,primary,['Lalbahadur Shashtri Marg'],95.89038736893353,road_line_intersected_raster_cells_all_touched,mapped,4,0.04897826164960861,0.03185876924544573,0.04440986290574074,1.0,0.75,0.0,0.0
030_060,30,60,RN_ROAD_00596,RN_NODE_00383,RN_NODE_00342,0,RN_ROAD_00596,RN_ROAD_00596,residential,,134.566479891982,road_line_intersected_raster_cells_all_touched,mapped,5,0.018831703811883926,0.0052077608648687605,0.012434093095362187,1.0,0.0,0.0,0.0
030_060,30,60,RN_ROAD_00599,RN_NODE_00383,RN_NODE_00375,0,RN_ROAD_00599,RN_ROAD_00599,primary,['Lalbahadur Shashtri Marg'],87.97317194069409,road_line_intersected_raster_cells_all_touched,mapped,5,0.04897826164960861,0.03206465169787407,0.04288706332445145,1.0,0.8,0.0,0.0
030_060,30,60,RN_ROAD_00478,RN_NODE_00478,RN_NODE_00476,0,RN_ROAD_00478,RN_ROAD_00478,tertiary,['Baburao Phule Path'],82.40688144646668,road_line_intersected_raster_cells_all_touched,mapped,5,0.03445546701550484,0.00854894551448524,0.022300117462873463,0.8,0.2,0.0,0.0
030_060,30,60,RN_ROAD_00479,RN_NODE_00476,RN_NODE_00466,0,RN_ROAD_00479,RN_ROAD_00479,residential,,43.009772517146956,road_line_intersected_raster_cells_all_touched,mapped,2,0.03445546701550484,0.02515268512070179,0.032594910636544225,1.0,0.5,0.0,0.0
030_060,30,60,RN_ROAD_00480,RN_NODE_00476,RN_NODE_00475,0,RN_ROAD_00480,RN_ROAD_00480,tertiary,['Baburao Phule Path'],57.324997418681235,road_line_intersected_raster_cells_all_touched,mapped,3,0.19386380910873413,0.11594436193505923,0.17899380922317504,1.0,1.0,0.6666666666666666,0.0
030_060,30,60,RN_ROAD_00483,RN_NODE_00475,RN_NODE_00470,0,RN_ROAD_00483,RN_ROAD_00483,residential,['Vishwanath Mahadev Phule Path'],21.353698598834608,road_line_intersected_raster_cells_all_touched,mapped,2,0.19386380910873413,0.12124816700816154,0.1793406806886196,1.0,1.0,0.5,0.0
030_060,30,60,RN_ROAD_00594,RN_NODE_00475,RN_NODE_00474,0,RN_ROAD_00594,RN_ROAD_00594,tertiary,['Baburao Phule Path'],28.69165843571568,road_line_intersected_raster_cells_all_touched,mapped,1,0.19386380910873413,0.19386380910873413,0.19386380910873413,1.0,1.0,1.0,0.0
030_060,30,60,RN_ROAD_00481,RN_NODE_00471,RN_NODE_00470,0,RN_ROAD_00481,RN_ROAD_00481,residential,,34.541271597331985,road_line_intersected_raster_cells_all_touched,mapped,2,0.04863252490758896,0.04844747856259346,0.04859551563858986,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00482,RN_NODE_00470,RN_NODE_00458,0,RN_ROAD_00482,RN_ROAD_00482,residential,['Vishwanath Mahadev Phule Path'],41.428757139059755,road_line_intersected_raster_cells_all_touched,mapped,2,0.04863252490758896,0.03458647336810827,0.04582331459969282,1.0,1.0,0.0,0.0
030_060,30,60,RN_ROAD_00489,RN_NODE_00458,RN_NODE_00445,0,RN_ROAD_00489,RN_ROAD_00489,residential,['Vishwanath Mahadev Phule Path'],43.372933928021475,road_line_intersected_raster_cells_all_touched,mapped,3,0.020540421828627586,0.014241873597105345,0.019132768362760545,1.0,0.3333333333333333,0.0,0.0
